event_id_cnty,event_date,year,event_type,sub_event_type,actor1,actor2,country,admin1,admin2,location,latitude,longitude,fatalities
KEN7053,2019-03-12,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN7299,2019-03-14,2019,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Nairobi,Starehe,Nairobi - Starehe,-1.2881,36.8236,0
KEN10048,2019-03-14,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Nairobi,Dagoretti North,Nairobi - Dagoretti North,-1.2793,36.7789,1
KEN7056,2019-03-19,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nyandarua,Olkalou,Kanjuiri,-0.3268,36.2811,0
KEN7055,2019-03-15,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Garissa,Garissa,Garissa,-0.4536,39.6461,0
KEN7057,2019-03-19,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nandi,Chesumei,Kaptoroi,0.2347,35.0241,0
KEN9793,2019-03-19,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Bungoma,Kimilili,Kimilili,0.783,34.7193,0
KEN10041,2019-03-15,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kiambu,Ruiru,Ruiru,-1.15,36.9667,0
KEN6855,2019-03-16,2019,Protests,Excessive force against protesters,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kakamega,Lurambi,Kakamega,0.2833,34.7384,0
KEN6856,2019-03-18,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN7058,2019-03-22,2019,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Bungoma,Kanduyi,Bungoma,0.5635,34.5606,0
KEN7061,2019-03-25,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Muranga,Kiharu,Githuri,-0.7021,37.1861,0
KEN7060,2019-03-24,2019,Battles,Armed clash,Unidentified Communal Militia (Kenya),Unidentified Communal Militia (Kenya),Kenya,Garissa,Lagdera,Mado Gashi,0.7305,39.1724,2
KEN7059,2019-03-23,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Baringo,Marigat,Marigat,0.4667,35.9833,0
KEN6857,2019-03-22,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Bungoma,Kanduyi,Kibabii,0.6199,34.5275,0
KEN6858,2019-03-23,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Bungoma,Kanduyi,Kibabii,0.6199,34.5275,0
KEN6861,2019-03-30,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Narok,Narok North,Narok,-1.0783,35.8601,0
KEN10506,2019-03-27,2019,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Tanzania (1964-),Kenya,Kajiado,Kajiado Central,Namanga,-2.5431,36.791,0
KEN10515,2019-03-26,2019,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Kajiado,Kajiado Central,Namanga,-2.5431,36.791,0
KEN6860,2019-03-27,2019,Riots,Mob violence,Police Forces of Kenya (2013-2022),Rioters (Kenya),Kenya,Kilifi,Rabai,Mazeras,-3.9667,39.55,1
KEN6859,2019-03-26,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN10067,2019-03-28,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Kasarani,Nairobi - Kasarani,-1.2254,36.8977,0
KEN6863,2019-04-02,2019,Violence against civilians,Attack,Unidentified Communal Militia (Kenya),Civilians (Kenya),Kenya,Elgeyo Marakwet,Marakwet West,Elegeyo-Marakwet,0.99,35.55,2
KEN6862,2019-04-01,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Kericho,Ainamoi,Kericho,-0.3677,35.2831,3
KEN10322,2019-04-03,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kirinyaga,Kirinyaga Central,Kerugoya,-0.4989,37.2803,0
KEN10397,2019-03-31,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Siaya,Ugenya,Sihayi,0.2362,34.2883,0
KEN10269,2019-04-09,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Uasin Gishu,Moiben,Eldoret,0.5167,35.2833,0
KEN10286,2019-04-09,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Uasin Gishu,Moiben,Eldoret,0.5167,35.2833,0
KEN6864,2019-04-06,2019,Riots,Mob violence,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Bomet,Bomet East,Bomet,-0.7833,35.35,0
KEN6865,2019-04-06,2019,Riots,Mob violence,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Busia,Butula,Butula,0.3392,34.3342,0
KEN6866,2019-04-08,2019,Battles,Armed clash,Police Forces of Kenya (2013-2022),Unidentified Armed Group (Kenya),Kenya,Machakos,Machakos,Machakos,-1.5167,37.2667,3
KEN21113,2019-04-07,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Kericho,Ainamoi,Kapsaos,-0.2783,35.3391,3
KEN6878,2019-04-12,2019,Violence against civilians,Abduction/forced disappearance,Al Shabaab,Civilians (International),Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,0
KEN6868,2019-04-14,2019,Riots,Mob violence,Rioters (Sudan),Rioters (Sudan),Kenya,Turkana,Turkana West,Kakuma,3.717,34.867,0
KEN9798,2019-04-14,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Nakuru,Naivasha,Naivasha,-0.7202,36.4285,1
KEN10608,2019-04-11,2019,Riots,Violent demonstration,Rioters (Kenya),Protesters (Kenya),Kenya,Kiambu,Gatundu North,Gituamba,-0.9667,36.95,0
KEN10661,2019-04-15,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Homa Bay,Homa Bay Town,Homa Bay,-0.5273,34.4571,0
KEN6867,2019-04-12,2019,Battles,Armed clash,Al Shabaab,Police Forces of Kenya (2013-2022),Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,1
KEN10628,2019-04-13,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Nairobi,Roysambu,Nairobi - Roysambu,-1.2067,36.8888,2
KEN7063,2019-04-13,2019,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Nairobi,Westlands,Nairobi - Westlands,-1.2379,36.7879,0
KEN7062,2019-04-12,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Meru,Tigania West,Nchiru,0.1325,37.7363,2
KEN17696,2019-04-11,2019,Violence against civilians,Attack,Police Forces of Kenya (2013-2022) General Service Unit,Civilians (Kenya),Kenya,Kisii,Nyaribari Chache,Kisii,-0.6833,34.7667,1
KEN7064,2019-04-17,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Lamu,Lamu West,Mokowe,-2.2343,40.8466,0
KEN9722,2019-04-19,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nakuru,Kuresoi North,Sirikwa,-0.26,35.6658,0
KEN10354,2019-04-17,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Bungoma,Kabuchai,Chwele,0.7333,34.5833,0
KEN10672,2019-04-16,2019,Riots,Mob violence,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Migori,Suna West,Migori,-1.0667,34.4667,1
KEN6869,2019-04-19,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Muranga,Kiharu,Muranga,-0.7166,37.15,1
KEN6873,2019-04-22,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Lamu,Lamu West,Lamu,-2.2717,40.902,1
KEN6875,2019-04-23,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Makueni,Kibwezi West,Kibwezi,-2.4112,37.9652,0
KEN10086,2019-04-23,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kwale,Kinango,Mwangoloto,-3.7571,39.3611,0
KEN6874,2019-04-23,2019,Battles,Armed clash,Unidentified Communal Militia (Kenya),Police Forces of Kenya (2013-2022),Kenya,Samburu,Samburu North,Marti,1.4771,36.7236,1
KEN6876,2019-04-25,2019,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Homa Bay,Ndhiwa,Ndhiwa,-0.7333,34.3667,0
KEN10356,2019-04-28,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Homa Bay,Mbita,Got Rateng,-0.5333,34.4,2
KEN6877,2019-04-30,2019,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Baringo,Mogotio,Solai,0.0333,36.0333,0
KEN7065,2019-04-29,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Homa Bay,Mbita,Mbita,-0.4166,34.2,0
KEN6974,2019-04-30,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN10347,2019-04-30,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Tharaka-Nithi,Chuka,Chuka,-0.3333,37.65,1
KEN10702,2019-05-05,2019,Violence against civilians,Attack,Samburu Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Isiolo,Merti,Gotu,1.1167,38.7333,0
KEN10348,2019-05-01,2019,Riots,Mob violence,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Tharaka-Nithi,Chuka,Chuka,-0.3333,37.65,1
KEN10701,2019-05-05,2019,Battles,Armed clash,Police Forces of Kenya (2013-2022) National Police Reservists,Samburu Ethnic Militia (Kenya),Kenya,Isiolo,Merti,Gotu,1.1167,38.7333,4
KEN6879,2019-05-05,2019,Battles,Armed clash,Al Shabaab,Police Forces of Kenya (2013-2022),Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,0
KEN10058,2019-05-01,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Embakasi North,Nairobi - Embakasi North,-1.2517,36.8995,0
KEN6975,2019-05-02,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN6880,2019-05-06,2019,Violence against civilians,Attack,Borana Ethnic Militia (Ethiopia),Civilians (Kenya),Kenya,Marsabit,North Horr,Forole,3.7137,37.9732,11
KEN9828,2019-05-02,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Kasarani,Nairobi - Kasarani,-1.2254,36.8977,0
KEN6882,2019-05-11,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Muranga,Gatanga,Kiunyu,-0.9527,37.019,0
KEN7066,2019-05-10,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Garissa,Garissa,Garissa,-0.4536,39.6461,0
KEN10483,2019-05-07,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nakuru,Nakuru North,Nakuru,-0.2441,36.142,0
KEN10509,2019-05-11,2019,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Wajir,Wajir East,Barwago,1.7415,40.0346,0
KEN6881,2019-05-07,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,West Pokot,Pokot North,Amanguriat,2.2504,35.1176,2
KEN6976,2019-05-07,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Homa Bay,Mbita,Mbita,-0.4166,34.2,0
KEN6883,2019-05-10,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN10507,2019-05-11,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Roysambu,Nairobi - Roysambu,-1.2067,36.8888,0
KEN10508,2019-05-11,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi - Starehe,-1.2881,36.8236,0
KEN7068,2019-05-14,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nakuru,Nakuru North,Nakuru,-0.2441,36.142,0
KEN7067,2019-05-13,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Migori,Kuria East,Matare,-1.3167,34.6667,0
KEN7940,2019-05-15,2019,Protests,Protest with intervention,Protesters (International),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Westlands,Nairobi - Westlands,-1.2379,36.7879,0
KEN10069,2019-05-13,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Mathare,Nairobi - Mathare,-1.2604,36.8607,0
KEN6977,2019-05-15,2019,Battles,Armed clash,Borana Ethnic Militia (Kenya),Unidentified Clan Militia (Somalia),Kenya,Isiolo,Garbatulla,Garbatulla,0.5333,38.52,2
KEN7070,2019-05-18,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Marsabit,North Horr,Fora,3.658,36.4712,0
KEN6978,2019-05-20,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Machakos,Machakos,Machakos,-1.5167,37.2667,0
KEN10260,2019-05-19,2019,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Baringo,Marigat,Arabal,0.5138,36.1756,0
KEN7069,2019-05-17,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Mombasa,Likoni,Likoni,-4.0839,39.6616,2
KEN7071,2019-05-22,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Marsabit,North Horr,Fora,3.658,36.4712,2
KEN7072,2019-05-22,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kiambu,Kabete,Ndongoro,-1.2333,36.7,0
KEN6981,2019-05-25,2019,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Kisii,Nyaribari Chache,Kisii,-0.6833,34.7667,0
KEN6980,2019-05-23,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nakuru,Gilgil,Mbaruk,-0.3955,36.2183,0
KEN6979,2019-05-23,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Machakos,Machakos,Machakos,-1.5167,37.2667,0
KEN10049,2019-05-22,2019,Battles,Armed clash,Marakwet Ethnic Militia (Kenya),Pokot Ethnic Militia (Kenya),Kenya,West Pokot,Pokot South,Kamelei,1.2295,35.4462,1
KEN10065,2019-05-22,2019,Riots,Mob violence,Rioters (Kenya),Rioters (Kenya),Kenya,Nairobi,Ruaraka,Nairobi - Ruaraka,-1.2456,36.8799,1
KEN20751,2019-05-27,2019,Violence against civilians,Attack,Marakwet Ethnic Militia (Kenya),Civilians (Kenya),Kenya,West Pokot,Pokot Central,Cheptulel,1.3223,35.607,2
KEN20836,2019-05-24,2019,Violence against civilians,Attack,Borana Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Marsabit,Saku,Boru Haro,2.3243,38.05,7
KEN20838,2019-05-23,2019,Violence against civilians,Attack,Gabra Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Marsabit,Saku,Bulesare,2.36,38.0271,2
KEN21095,2019-05-24,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Kiambu,Kiambaa,Gachie,-1.2167,36.7833,1
KEN7073,2019-05-28,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kiambu,Lari,Lari,-1.0167,36.6333,0
KEN6884,2019-05-30,2019,Riots,Violent demonstration,Rioters (Kenya),Civilians (Kenya),Kenya,Homa Bay,Homa Bay Town,Homa Bay,-0.5273,34.4571,1
KEN10640,2019-05-29,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kirinyaga,Kirinyaga Central,Kerugoya,-0.4989,37.2803,0
KEN10619,2019-05-28,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nakuru,Naivasha,Kamere,-0.8221,36.3156,0
KEN17728,2019-05-30,2019,Riots,Mob violence,Rioters (Kenya),,Kenya,Taita Taveta,Voi,Kirumbi,-3.4416,38.5994,0
KEN17729,2019-05-30,2019,Violence against civilians,Attack,Somali Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Taita Taveta,Voi,Kirumbi,-3.4416,38.5994,1
KEN6885,2019-06-04,2019,Battles,Armed clash,Al Shabaab,Police Forces of Kenya (2013-2022),Kenya,Mandera,Lafey,Fino,3.3711,41.4468,2
KEN6886,2019-06-07,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Homa Bay,Karachuonyo,Kendu Bay,-0.3589,34.6492,1
KEN10355,2019-06-10,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Mombasa,Kisauni,Bamburi,-4,39.7167,1
KEN6982,2019-06-08,2019,Strategic developments,Looting/property destruction,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Meru,Igembe South,Kanuni,0.174,37.9529,0
KEN6887,2019-06-13,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Isiolo,Isiolo,Isiolo,0.3546,37.5822,1
KEN6888,2019-06-13,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Turkana,Turkana Central,Lake Turkana,3.5,36,1
KEN7075,2019-06-17,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kitui,Kitui East,Malalani,-1.35,38.55,0
KEN10320,2019-06-14,2019,Battles,Armed clash,Al Shabaab,Police Forces of Kenya (2013-2022),Kenya,Wajir,Wajir East,Wajir,1.75,40.06,0
KEN6889,2019-06-14,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Kajiado,Kajiado East,Kitengela,-1.4761,36.9614,1
KEN6983,2019-06-13,2019,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Kisii,Nyaribari Chache,Kisii,-0.6833,34.7667,0
KEN10775,2019-06-12,2019,Battles,Armed clash,Unidentified Armed Group (Kenya),Police Forces of Kenya (2013-2022) General Service Unit,Kenya,Turkana,Turkana East,Lokori,1.9516,36.0358,1
KEN7074,2019-06-15,2019,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,Police Forces of Kenya (2013-2022) General Service Unit,Kenya,Wajir,Wajir East,Wajir,1.75,40.06,8
KEN10321,2019-06-12,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN10589,2019-06-15,2019,Violence against civilians,Sexual violence,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Nairobi,Embakasi North,Nairobi - Embakasi North,-1.2517,36.8995,0
KEN6984,2019-06-14,2019,Battles,Armed clash,Borana Ethnic Militia (Kenya),Unidentified Clan Militia (Somalia),Kenya,Isiolo,Garbatulla,Garbatulla,0.5333,38.52,5
KEN7077,2019-06-22,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Meru,Tigania East,Amugaa,0.1579,37.8844,0
KEN6985,2019-06-18,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Baringo,Tiaty,Loruk,0.7109,36.0273,0
KEN10124,2019-06-21,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Uasin Gishu,Moiben,Eldoret,0.5167,35.2833,1
KEN6892,2019-06-20,2019,Battles,Armed clash,Al Shabaab,Police Forces of Kenya (2013-2022),Kenya,Garissa,Garissa,Garissa,-0.4536,39.6461,3
KEN6986,2019-06-20,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN6891,2019-06-19,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Embakasi North,Nairobi - Embakasi North,-1.2517,36.8995,0
KEN7076,2019-06-20,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Tana River,Galole,Hola,-1.5036,40.0333,0
KEN7079,2019-06-27,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Turkana,Turkana South,Kainuk,1.7745,35.506,0
KEN7324,2019-06-23,2019,Violence against civilians,Abduction/forced disappearance,Al Shabaab,Civilians (Kenya),Kenya,Mandera,Lafey,Fino,3.3711,41.4468,0
KEN6913,2019-06-27,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Machakos,Machakos,Machakos,-1.5167,37.2667,0
KEN10413,2019-06-24,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Migori,Awendo,Kamolorume,-0.8819,34.5404,1
KEN7078,2019-06-27,2019,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kakamega,Shinyalu,Shinyalu,0.2239,34.808,0
KEN9752,2019-06-26,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kirinyaga,Kirinyaga Central,Kerugoya,-0.4989,37.2803,0
KEN6914,2019-07-02,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Marsabit,Moyale,Sololo,3.55,38.65,1
KEN9771,2019-06-30,2019,Strategic developments,Agreement,Pokot Ethnic Militia (Kenya),Turkana Ethnic Militia (Kenya),Kenya,Trans Nzoia,Saboti,Kitale,1.0167,35,0
KEN10474,2019-06-30,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Kisii,Nyaribari Chache,Nyosia,-0.717,34.8249,0
KEN21168,2019-06-28,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Bungoma,Bumula,Muanda,0.557,34.5174,0
KEN7080,2019-07-03,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kilifi,Ganze,Gede,-3.4521,39.3026,0
KEN7081,2019-07-07,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Homa Bay,Mbita,Kaksingiri,-0.485,34.18,1
KEN6988,2019-07-04,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Garissa,Hulugho,Sangailu,-1.3059,40.7345,0
KEN10807,2019-07-06,2019,Protests,Excessive force against protesters,Protesters (Kenya),Private Security Forces (Kenya),Kenya,Bomet,Bomet East,Bomet,-0.7833,35.35,0
KEN6987,2019-07-04,2019,Violence against civilians,Attack,Military Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Garissa,Hulugho,Sangailu,-1.3059,40.7345,0
KEN6989,2019-07-06,2019,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Isiolo,Isiolo,Isiolo,0.3546,37.5822,1
KEN6990,2019-07-09,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Laikipia,Laikipia North,Laikipia,0.4167,36.75,0
KEN7083,2019-07-10,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Bungoma,Kanduyi,Bungoma,0.5635,34.5606,0
KEN7082,2019-07-10,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Embu,Manyatta,Embu,-0.5333,37.45,0
KEN6992,2019-07-10,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN6991,2019-07-09,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Narok,Narok North,Narok,-1.0783,35.8601,0
KEN6915,2019-07-10,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Ethiopia),Kenya,Turkana,Turkana West,Kakuma Refugee Camp,3.7524,34.8301,1
KEN10414,2019-07-12,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Kakamega,Shinyalu,Khayega,0.2071,34.7702,1
KEN10415,2019-07-16,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN10428,2019-07-15,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,1
KEN6916,2019-07-15,2019,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,Police Forces of Kenya (2013-2022) Border Patrol Unit,Kenya,Lamu,Lamu East,Kiunga,-1.741,41.492,0
KEN6917,2019-07-15,2019,Battles,Armed clash,Al Shabaab,Police Forces of Kenya (2013-2022) Border Patrol Unit,Kenya,Lamu,Lamu West,Lamu,-2.2717,40.902,3
KEN10458,2019-07-15,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi - Starehe,-1.2881,36.8236,0
KEN21096,2019-07-15,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Bungoma,Bumula,Burangasi,0.5214,34.4518,1
KEN7087,2019-07-23,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Isiolo,Isiolo,Isiolo,0.3546,37.5822,0
KEN7084,2019-07-19,2019,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Homa Bay,Ndhiwa,Magena,-0.6833,34.5167,1
KEN12761,2019-07-21,2019,Strategic developments,Looting/property destruction,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Kitui,Kitui Central,Kitui,-1.3667,38.0167,0
KEN7086,2019-07-23,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kisumu,Muhoroni,Muhoroni,-0.1567,35.1984,0
KEN7085,2019-07-23,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi - Starehe,-1.2881,36.8236,0
KEN10616,2019-07-28,2019,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Kisii,Kitutu Chache South,Nyamataro,-0.6543,34.7481,0
KEN7089,2019-07-29,2019,Riots,Mob violence,Rioters (Kenya),,Kenya,Kiambu,Limuru,Gichungo,-1.1802,36.6044,0
KEN6918,2019-07-27,2019,Battles,Armed clash,Unidentified Armed Group (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,1
KEN9676,2019-07-25,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN7088,2019-07-24,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kiambu,Gatundu South,Gatundu,-1.0129,36.9049,0
KEN6993,2019-07-29,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN21169,2019-07-27,2019,Strategic developments,Arrests,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Kakamega,Shinyalu,Khayega,0.2071,34.7702,0
KEN7095,2019-08-01,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Muranga,Kandara,Naaro,-0.9157,37.0237,0
KEN7090,2019-08-02,2019,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Garissa,Garissa,Garissa,-0.4536,39.6461,0
KEN7096,2019-08-08,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kericho,Ainamoi,Kericho,-0.3677,35.2831,0
KEN7092,2019-08-04,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Turkana,Turkana Central,Kanankemer,3.1012,35.6015,0
